 ,gas,electricity,heat_demand
5141,1.22463,0.96438,0.64369431
5142,1.22463,0.95116,0.46918012
5143,1.22463,1.00071,0.48124781
5144,1.22463,1.01127,0.47069586
5145,1.22463,0.99163,0.46822788
5146,1.22463,0.9728,0.46740182
5147,1.22463,0.96492,0.46740182
5148,1.22463,0.93005,0.46740182
5149,1.22463,0.89893,0.46740182
5150,1.22463,0.90294,0.46740182
5151,1.22463,0.90454,0.46740182
5152,1.22463,0.95223,0.46740182
5153,1.22463,1.01714,0.46740182
5154,1.22463,1.04559,0.50477705
5155,1.22463,1.04479,0.69234723
5156,1.22463,1.05227,0.61555574
5157,1.22463,1.05735,0.63963324
5158,1.22463,1.02409,0.56328167
5159,1.22463,1.00031,0.61460311
5160,1.22463,0.96438,0.59397239
5161,1.22463,0.96999,0.61009255
5162,1.22463,0.97787,0.64233287
5163,1.22463,0.97654,0.62621271
5164,1.22463,0.94942,0.64233287
5165,1.22463,0.98108,0.60461894
5166,1.22463,0.95503,0.60438416
5167,1.22463,0.92311,0.47687065
5168,1.22463,0.898,0.46740182
5169,1.22463,0.87436,0.51586277
5170,1.22463,0.87569,0.47083649
5171,1.22463,0.88504,0.46740182
5172,1.22463,0.88584,0.46740182
5173,1.22463,0.88451,0.4677222
5174,1.22463,0.87476,0.46740182
5175,1.22463,0.89613,0.46740182
5176,1.22463,0.9541,0.46740182
5177,1.22463,1.01808,0.46740182
5178,1.22463,1.05788,0.46787151
5179,1.22463,1.08446,0.50430623
5180,1.22463,1.12467,0.52695574
5181,1.22463,1.12146,0.54989844
5182,1.22463,1.06109,0.59071182
5183,1.22463,1.0106,0.588599
5184,1.20414,0.96852,0.61546594
5185,1.20414,0.97306,0.66382642
5186,1.20414,0.96331,0.64770626
5187,1.20414,0.9768,0.60471916
5188,1.20414,1.0142,0.58322562
5189,1.20414,1.13802,0.5661145
5190,1.20414,1.23393,0.4741031
5191,1.20414,1.24515,0.48915422
5192,1.20414,1.24542,0.95993955
5193,1.20414,1.24127,0.93480364
5194,1.20414,1.2167,0.94381352
5195,1.20414,1.10089,0.94373992
5196,1.20414,1.12787,1.06911795
5197,1.20414,1.08286,0.96461473
5198,1.20414,1.08887,0.96037618
5199,1.20414,1.09702,0.96680372
5200,1.20414,1.11505,0.93802831
5201,1.20414,1.20481,0.94393349
5202,1.20414,1.17956,0.97430515
5203,1.20414,1.23152,0.7318398
5204,1.20414,1.17983,0.62344772
5205,1.20414,1.09795,0.59517638
5206,1.20414,1.02943,0.61546594
5207,1.20414,1.01086,0.62083932
5208,1.19152,0.99003,0.62621271
5209,1.19152,0.95931,0.64233287
5210,1.19152,0.94688,0.67994658
5211,1.19152,0.95917,0.70144013
5212,1.19152,0.99831,0.72830707
5213,1.19152,1.02142,0.67045724
5214,1.19152,1.07979,0.57437572
5215,1.19152,1.09795,0.54633558
5216,1.19152,1.0846,0.95858878
5217,1.19152,1.05735,0.95358015
5218,1.19152,1.04947,0.95244218
5219,1.19152,1.03143,1.09263934
5220,1.19152,1.01607,1.06297214
5221,1.19152,1.01741,0.95588917
5222,1.19152,1.01768,0.96713933
5223,1.19152,1.0317,0.97104207
5224,1.19152,1.08246,0.98061201
5225,1.19152,1.15045,0.94441149
5226,1.19152,1.18851,1.01311814
5227,1.19152,1.21643,0.67136888
5228,1.19152,1.20468,0.68740941
5229,1.19152,1.15298,0.71533548
5230,1.19152,1.04412,0.65845303
5231,1.19152,0.9915,0.557546
5232,1.18271,0.96986,0.50267091
5233,1.18271,0.96305,0.47171344
5234,1.18271,0.96305,0.46754209
5235,1.18271,0.96224,0.4860675
5236,1.18271,0.98923,0.4860675
5237,1.18271,1.03891,0.65787806
5238,1.18271,1.09742,0.71859697
5239,1.18271,1.09769,0.61750547
5240,1.18271,1.09769,0.93480364
5241,1.18271,1.08914,0.93480364
5242,1.18271,1.09087,0.93480364
5243,1.18271,1.06002,0.93480364
5244,1.18271,1.0691,0.93480364
5245,1.18271,1.04092,0.93480364
5246,1.18271,1.04653,0.93480364
5247,1.18271,1.05855,0.93480364
5248,1.18271,1.08753,0.93480364
5249,1.18271,1.07765,0.93480364
5250,1.18271,1.07324,0.93503344
5251,1.18271,1.06696,0.46740182
5252,1.18271,1.05708,0.61595672
5253,1.18271,1.03851,0.61955965
5254,1.18271,0.99964,0.74957466
5255,1.18271,0.93419,0.75321039
5256,1.16836,0.91563,0.75777943
5257,1.16836,0.8829,0.78022879
5258,1.16836,0.87048,0.77954043
5259,1.16836,0.8809,0.77946936
5260,1.16836,0.92765,0.7675254
5261,1.16836,1.00285,0.77406916
5262,1.16836,1.06803,0.78094921
5263,1.16836,1.0309,0.75014382
5264,1.16836,0.99737,1.169141
5265,1.16836,0.93179,1.1976646
5266,1.16836,0.90374,1.14924726
5267,1.16836,0.87796,0.93522225
5268,1.16836,0.87756,0.93480364
5269,1.16836,0.87582,0.93480364
5270,1.16836,0.88023,0.93480364
5271,1.16836,0.90775,0.93480364
5272,1.16836,0.97761,0.93480364
5273,1.16836,1.01834,0.93480364
5274,1.16836,1.07191,0.94028382
5275,1.16836,1.07618,0.7260221
5276,1.16836,1.07965,0.80826508
5277,1.16836,1.05922,0.63459715
5278,1.16836,1.00606,0.72527837
5279,1.16836,0.96331,0.73470857
5280,1.18666,0.95864,0.77683177
5281,1.18666,0.95062,0.78108487
5282,1.18666,0.95183,0.77136028
5283,1.18666,0.93793,0.74987462
5284,1.18666,0.97761,0.76723393
5285,1.18666,1.08607,0.67581458
5286,1.18666,1.2171,0.66499837
5287,1.18666,1.1634,0.59976523
5288,1.18666,1.08366,0.93480364
5289,1.18666,1.02903,0.93480364
5290,1.18666,1.00953,0.93480364
5291,1.18666,0.99617,0.93480364
5292,1.18666,0.97293,0.93480364
5293,1.18666,0.96398,0.93480364
5294,1.18666,0.96385,0.93480364
5295,1.18666,1.00165,0.93480364
5296,1.18666,1.04199,0.93480364
5297,1.18666,1.08005,0.93480364
5298,1.18666,1.07658,0.93480364
5299,1.18666,1.0321,0.51645793
5300,1.18666,1.00045,0.46740182
5301,1.18666,0.9545,0.54536246
5302,1.18666,0.91443,0.47425652
5303,1.18666,0.94488,0.47637662
5304,1.20213,0.88544,0.46740182
5305,1.20213,0.88023,0.46740182
5306,1.20213,0.85619,0.46740182
5307,1.20213,0.83081,0.46740182
5308,1.20213,0.77284,0.46740182
5309,1.20213,0.7886,0.46740182
5310,1.20213,0.87636,0.46740182
5311,1.20213,0.88651,0.47953981
5312,1.20213,0.84617,0.46740182
5313,1.20213,0.66505,0.46740182
5314,1.20213,0.56821,0.46740182
5315,1.20213,0.43224,0.46740182
5316,1.20213,0.1663,0.46740182
5317,1.20213,-0.1659,0.46740182
5318,1.20213,-0.10392,0.46740182
5319,1.20213,0.24016,0.46740182
5320,1.20213,0.49662,0.46740182
5321,1.20213,0.6386,0.46740182
5322,1.20213,0.84818,0.46740182
5323,1.20213,0.86955,0.46740182
5324,1.20213,0.88544,0.46740182
5325,1.20213,0.92204,0.46740182
5326,1.20213,0.8821,0.46740182
5327,1.20213,0.83028,0.46740182
5328,1.20213,0.74506,0.46740182
5329,1.20213,0.69123,0.46740182
5330,1.20213,0.66652,0.46740182
5331,1.20213,0.67226,0.46740182
5332,1.20213,0.67881,0.46740182
5333,1.20213,0.65637,0.46740182
5334,1.20213,0.61977,0.46740182
5335,1.20213,0.65156,0.46740182
5336,1.20213,0.62351,0.46740182
5337,1.20213,0.49568,0.46740182
5338,1.20213,0.33647,0.46740182
5339,1.20213,0.06612,0.46740182
5340,1.20213,0.01937,0.46740182
5341,1.20213,0.36358,0.46740182
5342,1.20213,0.49809,0.46740182
5343,1.20213,0.68575,0.46740182
5344,1.20213,0.8646,0.46740182
5345,1.20213,0.97734,0.46740182
5346,1.20213,1.0663,0.62184865
5347,1.20213,1.14751,0.73029846
5348,1.20213,1.14363,0.71220553
5349,1.20213,1.03117,0.71948482
5350,1.20213,0.99497,0.79334096
5351,1.20213,0.88143,0.78895265
5352,1.23308,0.87916,0.78892135
5353,1.23308,0.87222,0.78892135
5354,1.23308,0.8642,0.77979179
5355,1.23308,0.87222,0.78892135
5356,1.23308,0.88611,0.77899157
5357,1.23308,1.01968,0.76748854
5358,1.23308,1.11171,0.75649896
5359,1.23308,1.03811,0.77429742
5360,1.23308,1.01394,1.27131937
5361,1.23308,0.98709,1.26889619
5362,1.23308,1.00312,1.15886357
5363,1.23308,0.98014,0.93497996
5364,1.23308,0.98081,0.93480364
5365,1.23308,0.99377,0.93480364
5366,1.23308,0.99791,0.93480364
5367,1.23308,1.01394,0.93480364
5368,1.23308,1.10503,0.93480364
5369,1.23308,1.30552,0.93480364
5370,1.23308,1.45192,0.93775125
5371,1.23308,1.43989,0.60729368
5372,1.23308,1.36563,0.62373742
5373,1.23308,1.09608,0.63195123
5374,1.23308,0.98615,0.70395042
5375,1.23308,0.96398,0.74735284
5376,1.22829,0.95116,0.75718154
5377,1.22829,0.9386,0.73094737
5378,1.22829,0.94127,0.73960058
5379,1.22829,0.94021,0.70602719
5380,1.22829,0.96852,0.71167733
5381,1.22829,1.07444,0.69132304
5382,1.22829,1.20428,0.72312879
5383,1.22829,1.16434,0.62341781
5384,1.22829,1.04252,0.93480364
5385,1.22829,0.99457,0.93480364
5386,1.22829,0.96238,0.93480364
5387,1.22829,0.92565,0.93480364
5388,1.22829,0.91015,0.93480364
5389,1.22829,0.88878,1.0419274
5390,1.22829,0.89466,1.40862084
5391,1.22829,0.90922,1.32823094
5392,1.22829,0.97159,1.28175025
5393,1.22829,1.01153,1.27285329
5394,1.22829,1.12213,1.20610217
5395,1.22829,1.16394,0.82483773
5396,1.22829,1.13696,0.78315185
5397,1.22829,1.05548,0.76903308
5398,1.22829,0.98175,0.77398801
5399,1.22829,0.92952,0.74521935
5400,1.26358,0.90361,0.70583228
5401,1.26358,0.87663,0.71158041
5402,1.26358,0.87449,0.73247354
5403,1.26358,0.89332,0.75682804
5404,1.26358,0.90521,0.77688778
5405,1.26358,1.0138,0.73142678
5406,1.26358,1.15699,0.60047658
5407,1.26358,1.10917,0.59097338
5408,1.26358,1.00138,1.1068422
5409,1.26358,0.97333,1.0344365
5410,1.26358,0.9549,0.94408399
5411,1.26358,0.92458,0.94619773
5412,1.26358,0.8976,1.03936899
5413,1.26358,0.91109,0.94414083
5414,1.26358,0.92858,0.93480364
5415,1.26358,0.95169,1.0222439
5416,1.26358,1.01153,0.93480364
5417,1.26358,1.15485,0.94456725
5418,1.26358,1.3675,1.09750968
5419,1.26358,1.40423,0.65027198
5420,1.26358,1.20134,0.70716433
5421,1.26358,1.03077,0.71098811
5422,1.26358,0.97707,0.77497589
5423,1.26358,0.88624,0.77688778
5424,1.22866,0.85913,0.77497589
5425,1.22866,0.84363,0.7936265
5426,1.22866,0.8252,0.7936265
5427,1.22866,0.8065,0.80384504
5428,1.22866,0.81037,0.80384504
5429,1.22866,0.85045,0.81245068
5430,1.22866,0.90668,0.75330756
5431,1.22866,0.9573,0.73368145
5432,1.22866,0.92899,1.26096398
5433,1.22866,0.90948,1.18159284
5434,1.22866,0.90788,0.94505718
5435,1.22866,0.89666,0.94339916
5436,1.22866,0.86661,0.94248055
5437,1.22866,0.86674,0.93789395
5438,1.22866,0.85766,0.93701141
5439,1.22866,0.85766,0.93480364
5440,1.22866,0.93687,0.93480364
5441,1.22866,0.98148,0.93480364
5442,1.22866,1.01768,0.93831271
5443,1.22866,1.04332,0.56649208
5444,1.22866,0.97974,0.63417313
5445,1.22866,0.96532,0.65992624
5446,1.22866,0.94208,0.78026277
5447,1.22866,0.89533,0.75590892
5448,1.23893,0.86153,0.74583226
5449,1.23893,0.84924,0.7712009
5450,1.23893,0.84016,0.78468924
5451,1.23893,0.83949,0.8474968
5452,1.23893,0.8781,0.796095
5453,1.23893,0.96278,0.7566723
5454,1.23893,1.04479,0.75716116
5455,1.23893,1.08366,0.7266581
5456,1.23893,1.0305,1.04230782
5457,1.23893,0.98989,0.94109224
5458,1.23893,0.96305,0.93803621
5459,1.23893,0.93847,0.93596503
5460,1.23893,0.90481,0.93536448
5461,1.23893,0.88037,0.9349337
5462,1.23893,0.89626,0.93480364
5463,1.23893,0.91149,0.93480364
5464,1.23893,1.00205,0.93480364
5465,1.23893,1.12427,0.93490149
5466,1.23893,1.27039,0.93667829
5467,1.23893,1.19639,0.54341349
5468,1.23893,1.10183,0.62683948
5469,1.23893,0.98789,0.64297175
5470,1.23893,0.91349,0.70002463
5471,1.23893,0.86527,0.68562316
5472,1.23876,0.85405,0.66573931
5473,1.23876,0.80383,0.63021666
5474,1.23876,0.73958,0.53824433
5475,1.23876,0.66745,0.65758049
5476,1.23876,0.65997,0.65059335
5477,1.23876,0.74412,0.62517867
5478,1.23876,0.6955,0.66741269
5479,1.23876,0.83255,0.60861472
5480,1.23876,0.85659,0.46740182
5481,1.23876,0.85712,0.46740182
5482,1.23876,0.85686,0.46740182
5483,1.23876,0.85485,0.46740182
5484,1.23876,0.8451,0.46740182
5485,1.23876,0.81839,0.46740182
5486,1.23876,0.81799,0.46740182
5487,1.23876,0.8037,0.46740182
5488,1.23876,0.88357,0.46740182
5489,1.23876,0.94154,0.46740182
5490,1.23876,0.97066,0.47217062
5491,1.23876,1.00379,0.61478386
5492,1.23876,1.02689,0.6458886
5493,1.23876,0.99003,0.64556202
5494,1.23876,0.94154,0.72398185
5495,1.23876,0.92164,0.74907803
5496,1.23876,0.87903,0.72428107
5497,1.23876,0.88063,0.73947068
5498,1.23876,0.88424,0.77922914
5499,1.23876,0.88344,0.77366068
5500,1.23876,0.86821,0.77369
5501,1.23876,0.87155,0.73638972
5502,1.23876,0.89386,0.71228606
5503,1.23876,0.88477,0.60564318
5504,1.23876,0.91242,0.46740182
5505,1.23876,0.8825,0.46740182
5506,1.23876,0.87102,0.46740182
5507,1.23876,0.85298,0.46740182
5508,1.23876,0.68468,0.46740182
5509,1.23876,0.61082,0.46740182
5510,1.23876,0.61403,0.46740182
5511,1.23876,0.74065,0.46740182
5512,1.23876,0.85205,0.46740182
5513,1.23876,0.9187,0.46740182
5514,1.23876,0.97627,0.5535537
5515,1.23876,0.98696,0.69666024
5516,1.23876,0.99056,0.73100779
5517,1.23876,0.9907,0.70777192
5518,1.23876,0.94849,0.77935379
5519,1.23876,0.87943,0.7649055
5520,1.21765,0.86354,0.776306
5521,1.21765,0.85566,0.77392708
5522,1.21765,0.87302,0.75763496
5523,1.21765,0.85833,0.7483031
5524,1.21765,0.91336,0.7482755
5525,1.21765,0.97881,0.75395119
5526,1.21765,1.08313,0.71995544
5527,1.21765,1.05615,0.7339832
5528,1.21765,0.99083,1.12397863
5529,1.21765,0.9553,0.93596929
5530,1.21765,0.92511,0.93480364
5531,1.21765,0.89626,0.93480364
5532,1.21765,0.86955,0.93480364
5533,1.21765,0.86821,0.93480364
5534,1.21765,0.86728,0.93480364
5535,1.21765,0.86127,0.93480364
5536,1.21765,0.93847,0.93480364
5537,1.21765,1.00445,0.93480364
5538,1.21765,1.09221,0.93909511
5539,1.21765,1.19399,0.7198616
5540,1.21765,1.13736,0.81776699
5541,1.21765,1.03785,0.78306846
5542,1.21765,0.96331,0.78816686
5543,1.21765,0.91603,0.792184
5544,1.15324,0.89412,0.78024007
5545,1.15324,0.89199,0.77000595
5546,1.15324,0.87983,0.79047419
5547,1.15324,0.89867,0.75906611
5548,1.15324,0.92952,0.76442107
5549,1.15324,1.01233,0.72341353
5550,1.15324,1.10797,0.62848749
5551,1.15324,1.14216,0.56427282
5552,1.15324,1.09969,0.93948389
5553,1.15324,1.02462,0.93798263
5554,1.15324,1.01661,0.93641933
5555,1.15324,1.00352,0.93612743
5556,1.15324,0.99577,0.93577987
5557,1.15324,0.99844,0.93565859
5558,1.15324,1.00419,0.93617496
5559,1.15324,1.00205,0.93757743
5560,1.15324,1.09755,0.93480364
5561,1.15324,1.16541,0.93480364
5562,1.15324,1.2163,0.93530936
5563,1.15324,1.22191,0.47346914
5564,1.15324,1.15058,0.47661191
5565,1.15324,1.03932,0.49612962
5566,1.15324,0.97574,0.50267091
5567,1.15324,0.9386,0.50594155
5568,1.14749,0.93914,0.50974873
5569,1.14749,0.92444,0.52122007
5570,1.14749,0.91403,0.64572131
5571,1.14749,0.92338,0.6485568
5572,1.14749,0.93994,0.68883243
5573,1.14749,1.06269,0.65524999
5574,1.14749,1.25824,0.65638713
5575,1.14749,1.24635,0.53206614
5576,1.14749,1.05721,1.05368436
5577,1.14749,1.00445,0.94403321
5578,1.14749,0.9907,1.06509475
5579,1.14749,0.974,0.93753054
5580,1.14749,0.95169,0.93666581
5581,1.14749,0.93994,0.93569666
5582,1.14749,0.93807,0.93535831
5583,1.14749,0.97493,0.93480364
5584,1.14749,1.03945,0.94004126
5585,1.14749,1.16527,0.94185308
5586,1.14749,1.38847,0.96711525
5587,1.14749,1.41732,0.5429776
5588,1.14749,1.20347,0.59633647
5589,1.14749,1.09234,0.6488366
5590,1.14749,1.00365,0.59071182
5591,1.14749,0.94114,0.6351704
5592,1.1095,0.92458,0.56519356
5593,1.1095,0.90027,0.57247884
5594,1.1095,0.898,0.56136978
5595,1.1095,0.88972,0.588599
5596,1.1095,0.9,0.6315861
5597,1.1095,0.98629,0.6385891
5598,1.1095,1.05695,0.53000725
5599,1.1095,1.03972,0.48834876
5600,1.1095,1.00312,0.93595474
5601,1.1095,0.96318,0.94263184
5602,1.1095,0.9378,0.93641592
5603,1.1095,0.92444,0.97988914
5604,1.1095,0.90468,0.95917714
5605,1.1095,0.91376,0.9369469
5606,1.1095,0.91282,0.94785763
5607,1.1095,0.92351,0.94876376
5608,1.1095,0.99096,0.96029628
5609,1.1095,1.06416,0.96985739
5610,1.1095,1.23633,1.06430942
5611,1.1095,1.18891,0.6232473
5612,1.1095,1.10343,0.63126756
5613,1.1095,1.01086,0.66735875
5614,1.1095,0.95036,0.70144013
5615,1.1095,0.90134,0.70681352
5616,1.11574,0.89987,0.73368045
5617,1.11574,0.89853,0.73936961
5618,1.11574,0.898,0.7907581
5619,1.11574,0.90267,0.81405492
5620,1.11574,0.92845,0.7907581
5621,1.11574,1.03117,0.78184882
5622,1.11574,1.08366,0.66798757
5623,1.11574,1.04452,0.5306784
5624,1.11574,0.98682,0.94320423
5625,1.11574,0.96171,0.93700858
5626,1.11574,0.95276,1.02166438
5627,1.11574,0.92364,1.01012552
5628,1.11574,0.91403,0.94700742
5629,1.11574,0.90842,0.93480364
5630,1.11574,0.91857,0.93480364
5631,1.11574,0.92805,0.93480364
5632,1.11574,1.03745,0.93724102
5633,1.11574,1.14804,0.93998408
5634,1.11574,1.29243,0.96945537
5635,1.11574,1.26852,0.55199042
5636,1.11574,1.11064,0.54989844
5637,1.11574,0.9907,0.56710545
5638,1.11574,0.96011,0.62621271
5639,1.11574,0.95196,0.63695949
5640,1.14155,0.92324,0.61546594
5641,1.14155,0.90908,0.62621271
5642,1.14155,0.90855,0.63695949
5643,1.14155,0.898,0.62621271
5644,1.14155,0.90094,0.6315861
5645,1.14155,0.93727,0.59560215
5646,1.14155,0.95423,0.54690715
5647,1.14155,0.98161,0.52355833
5648,1.14155,0.97106,0.47276849
5649,1.14155,0.89105,0.47859667
5650,1.14155,0.8642,0.46803888
5651,1.14155,0.85525,0.46740182
5652,1.14155,0.85539,0.46740182
5653,1.14155,0.85766,0.46740182
5654,1.14155,0.87128,0.46740182
5655,1.14155,0.87128,0.46740182
5656,1.14155,0.94154,0.46740182
5657,1.14155,0.99016,0.46740182
5658,1.14155,1.06309,0.4751136
5659,1.14155,1.01447,0.56355464
5660,1.14155,0.98161,0.58396386
5661,1.14155,0.96371,0.52892566
5662,1.14155,0.9199,0.65059335
5663,1.14155,0.88531,0.70501676
5664,1.14155,0.87956,0.80248618
5665,1.14155,0.86821,0.65851687
5666,1.14155,0.85712,0.73175331
5667,1.14155,0.84577,0.72760595
5668,1.14155,0.84297,0.70583228
5669,1.14155,0.84243,0.77249657
5670,1.14155,0.86821,0.68844857
5671,1.14155,0.88517,0.59802298
5672,1.14155,0.88424,0.46740182
5673,1.14155,0.8427,0.46740182
5674,1.14155,0.84257,0.46740182
5675,1.14155,0.8419,0.46740182
5676,1.14155,0.83121,0.46740182
5677,1.14155,0.83094,0.46817026
5678,1.14155,0.83602,0.46740182
5679,1.14155,0.84951,0.46810447
5680,1.14155,0.91055,0.46740182
5681,1.14155,1.05147,0.46740182
5682,1.14155,1.1264,0.50116892
5683,1.14155,1.12453,0.66474003
5684,1.14155,1.04372,0.58187693
5685,1.14155,0.99764,0.63019574
5686,1.14155,0.95797,0.70923293
5687,1.14155,0.94662,0.72034806
5688,1.13878,0.937,0.67285007
5689,1.13878,0.92511,0.61008977
5690,1.13878,0.92738,0.56710545
5691,1.13878,0.93273,0.57785223
5692,1.13878,0.94702,0.588599
5693,1.13878,1.16567,0.58656135
5694,1.13878,1.4228,0.47974568
5695,1.13878,1.32489,0.4715983
5696,1.13878,1.15379,0.95195082
5697,1.13878,1.1073,0.95298166
5698,1.13878,1.08112,0.94881129
5699,1.13878,1.04332,0.9522035
5700,1.13878,1.01728,0.95148227
5701,1.13878,1.00779,1.00429597
5702,1.13878,1.00966,0.94392112
5703,1.13878,1.07738,0.94425
5704,1.13878,1.20508,0.93766567
5705,1.13878,1.24448,0.94512454
5706,1.13878,1.39355,1.03659522
5707,1.13878,1.2911,0.66722029
5708,1.13878,1.24021,0.66480463
5709,1.13878,1.13629,0.59116624
5710,1.13878,1.02369,0.61460311
5711,1.13878,1.00886,0.63899419
5712,1.17066,0.96785,0.85158801
5713,1.17066,0.96318,0.851576
5714,1.17066,0.95997,0.77652451
5715,1.17066,0.96385,0.58187693
5716,1.17066,0.97654,0.5995467
5717,1.17066,1.10103,0.64491625
5718,1.17066,1.25503,0.51684219
5719,1.17066,1.21403,0.55522474
5720,1.17066,1.21189,1.05076656
5721,1.17066,1.17743,0.94213067
5722,1.17066,1.14898,0.94123095
5723,1.17066,1.09996,0.93850406
5724,1.17066,1.09769,0.93825631
5725,1.17066,1.09916,0.93879792
5726,1.17066,1.09942,0.93881751
5727,1.17066,1.13909,0.93480364
5728,1.17066,1.18103,0.93480364
5729,1.17066,1.2581,0.93885528
5730,1.17066,1.34412,0.95191183
5731,1.17066,1.24555,0.54994173
5732,1.17066,1.18077,0.57738107
5733,1.17066,1.11371,0.59342897
5734,1.17066,0.99764,0.67392431
5735,1.17066,1.00552,0.64572131
5736,1.17119,0.97173,0.63224842
5737,1.17119,0.96331,0.66065642
5738,1.17119,0.96224,0.59071182
5739,1.17119,0.96906,0.5995467
5740,1.17119,0.99537,0.66486517
5741,1.17119,1.14216,0.6542719
5742,1.17119,1.38032,0.55102132
5743,1.17119,1.3882,0.58292765
5744,1.17119,1.24582,0.95185515
5745,1.17119,1.202,1.04709677
5746,1.17119,1.18745,1.01838196
5747,1.17119,1.11906,0.94262564
5748,1.17119,1.09435,0.94018761
5749,1.17119,1.09795,0.93928225
5750,1.17119,1.10597,0.93883897
5751,1.17119,1.14911,0.93480364
5752,1.17119,1.24381,0.93480364
5753,1.17119,1.42988,0.9405264
5754,1.17119,1.56558,0.94506373
5755,1.17119,1.47302,0.49285898
5756,1.17119,1.26745,0.54993082
5757,1.17119,1.17529,0.50594155
5758,1.17119,1.08353,0.55150308
5759,1.17119,1.02502,0.52313196
5760,1.15048,0.97293,0.58187693
5761,1.15048,0.9577,0.61721647
5762,1.15048,0.95076,0.55372222
5763,1.15048,0.95623,0.56519356
5764,1.15048,0.96959,0.62083932
5765,1.15048,1.07338,0.58679662
5766,1.15048,1.19867,0.57285386
5767,1.15048,1.28388,0.65864994
5768,1.15048,1.25717,0.93940624
5769,1.15048,1.19012,0.9368204
5770,1.15048,1.16487,0.93568829
5771,1.15048,1.05948,0.93480364
5772,1.15048,1.02609,0.93480364
5773,1.15048,1.00138,0.93480364
5774,1.15048,0.98949,0.93666936
5775,1.15048,0.99671,0.93480364
5776,1.15048,1.0846,0.93480364
5777,1.15048,1.17676,0.93553269
5778,1.15048,1.32462,0.93521515
5779,1.15048,1.2573,0.4776619
5780,1.15048,1.17756,0.48141174
5781,1.15048,1.09729,0.4863177
5782,1.15048,0.99644,0.50267091
5783,1.15048,0.95543,0.50430623
5784,1.10537,0.939,0.51357251
5785,1.10537,0.94501,0.5154844
5786,1.10537,0.92765,0.51357251
5787,1.10537,0.95209,0.51930818
5788,1.10537,0.96826,0.5465374
5789,1.10537,1.14577,0.56240479
5790,1.10537,1.18184,0.58567668
5791,1.10537,1.17542,0.46744143
5792,1.10537,1.11184,0.93691031
5793,1.10537,1.04933,0.93480364
5794,1.10537,1.00699,0.93480364
5795,1.10537,0.96999,0.93480364
5796,1.10537,0.96144,0.93480364
5797,1.10537,0.95717,0.93480364
5798,1.10537,0.97039,0.93480364
5799,1.10537,0.98068,0.93480364
5800,1.10537,1.07658,0.9357928
5801,1.10537,1.17128,0.9391849
5802,1.10537,1.19599,0.93549456
5803,1.10537,1.198,0.47451673
5804,1.10537,1.18491,0.58948731
5805,1.10537,1.13989,0.61524878
5806,1.10537,1.01407,0.63603947
5807,1.10537,0.99631,0.6672472
5808,1.1075,0.93313,0.60838158
5809,1.1075,0.90615,0.557546
5810,1.1075,0.91162,0.56519356
5811,1.1075,0.9016,0.57785223
5812,1.1075,0.91109,0.588599
5813,1.1075,0.91469,0.61903695
5814,1.1075,0.9354,0.55784865
5815,1.1075,0.92899,0.49567598
5816,1.1075,0.94728,0.52619444
5817,1.1075,0.91483,0.53760449
5818,1.1075,0.90347,0.46740182
5819,1.1075,0.88891,0.46740182
5820,1.1075,0.87756,0.50201678
5821,1.1075,0.87128,0.49509379
5822,1.1075,0.87262,0.46740182
